4.4208 	DEBUG 	Fullscreen settings ignored as running in pilot mode.
30.1568 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
30.1568 	EXP 	fb_2: height = 0.1
30.1568 	EXP 	fb_2: height = 0.1
30.1568 	EXP 	fb_2: height = 0.1
30.1568 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 1'
30.1568 	EXP 	fb_2: autoDraw = True
31.1432 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
31.1571 	INFO 	Keyboard events cleared
31.1570 	EXP 	fb_2: autoDraw = False
31.1570 	EXP 	text: height = 0.05
31.1570 	EXP 	text: height = 0.05
31.1570 	EXP 	text: height = 0.05
31.1570 	EXP 	text: text = 'choose left'
31.1570 	EXP 	text: autoDraw = True
31.1570 	EXP 	image: autoDraw = True
31.1570 	EXP 	image_2: autoDraw = True
32.1472 	DATA 	Keypress: right
32.1568 	EXP 	text: autoDraw = False
32.1568 	EXP 	image: autoDraw = False
32.1568 	EXP 	image_2: autoDraw = False
32.1568 	EXP 	fb_2: foreColor = <psychopy.colors.Color: red, alpha=1.0>
32.1568 	EXP 	fb_2: height = 0.1
32.1568 	EXP 	fb_2: height = 0.1
32.1568 	EXP 	fb_2: height = 0.1
32.1568 	EXP 	fb_2: text = 'Incorrect! 0.50\n4 cleared \n trial 2'
32.1568 	EXP 	fb_2: autoDraw = True
33.1433 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
33.1572 	INFO 	Keyboard events cleared
33.1572 	EXP 	fb_2: autoDraw = False
33.1572 	EXP 	text: height = 0.05
33.1572 	EXP 	text: height = 0.05
33.1572 	EXP 	text: height = 0.05
33.1572 	EXP 	text: text = 'choose right'
33.1572 	EXP 	text: autoDraw = True
33.1572 	EXP 	image: autoDraw = True
33.1572 	EXP 	image_2: autoDraw = True
34.0793 	DATA 	Keypress: right
34.0902 	EXP 	text: autoDraw = False
34.0902 	EXP 	image: autoDraw = False
34.0902 	EXP 	image_2: autoDraw = False
34.0902 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
34.0902 	EXP 	fb_2: height = 0.1
34.0902 	EXP 	fb_2: height = 0.1
34.0902 	EXP 	fb_2: height = 0.1
34.0902 	EXP 	fb_2: text = 'Correct! 0.67\n4 cleared \n trial 0'
34.0902 	EXP 	fb_2: autoDraw = True
35.0798 	EXP 	New trial (rep=6, index=0): <Trial 6 (0 in rep 6) data={'thisN': 6, 'thisTrialN': 0, 'thisRepN': 6}>
35.0903 	EXP 	fb_2: autoDraw = False
35.0903 	EXP 	text_3: autoDraw = True
36.0769 	DEBUG 	Read csv file with pandas: stimuli.csv
36.0774 	DEBUG 	Clearing unnamed columns from stimuli.csv
36.0776 	EXP 	Imported stimuli.csv as conditions, 2 conditions, 2 params
36.0778 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
36.0905 	INFO 	Keyboard events cleared
36.0904 	EXP 	text_3: autoDraw = False
36.0904 	EXP 	text: height = 0.05
36.0904 	EXP 	text: height = 0.05
36.0904 	EXP 	text: height = 0.05
36.0904 	EXP 	text: text = 'choose left'
36.0904 	EXP 	text: autoDraw = True
36.0904 	EXP 	image: autoDraw = True
36.0904 	EXP 	image_2: autoDraw = True
36.6461 	DATA 	Keypress: left
36.6567 	EXP 	text: autoDraw = False
36.6567 	EXP 	image: autoDraw = False
36.6567 	EXP 	image_2: autoDraw = False
36.6567 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
36.6567 	EXP 	fb_2: height = 0.1
36.6567 	EXP 	fb_2: height = 0.1
36.6567 	EXP 	fb_2: height = 0.1
36.6567 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 1'
36.6567 	EXP 	fb_2: autoDraw = True
37.6453 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'stimuli': 'choose right', 'corrAns': 'right', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
37.6578 	INFO 	Keyboard events cleared
37.6577 	EXP 	fb_2: autoDraw = False
37.6577 	EXP 	text: height = 0.05
37.6577 	EXP 	text: height = 0.05
37.6577 	EXP 	text: height = 0.05
37.6577 	EXP 	text: text = 'choose right'
37.6577 	EXP 	text: autoDraw = True
37.6577 	EXP 	image: autoDraw = True
37.6577 	EXP 	image_2: autoDraw = True
38.1960 	DATA 	Keypress: right
38.2073 	EXP 	text: autoDraw = False
38.2073 	EXP 	image: autoDraw = False
38.2073 	EXP 	image_2: autoDraw = False
38.2073 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
38.2073 	EXP 	fb_2: height = 0.1
38.2073 	EXP 	fb_2: height = 0.1
38.2073 	EXP 	fb_2: height = 0.1
38.2073 	EXP 	fb_2: text = 'Correct! 1.00\n4 cleared \n trial 2'
38.2073 	EXP 	fb_2: autoDraw = True
39.1934 	EXP 	New trial (rep=1, index=0): <Trial 2 (0 in rep 1) data={'stimuli': 'choose left', 'corrAns': 'left', 'thisN': 2, 'thisTrialN': 0, 'thisRepN': 1}>
39.2073 	INFO 	Keyboard events cleared
39.2072 	EXP 	fb_2: autoDraw = False
39.2072 	EXP 	text: height = 0.05
39.2072 	EXP 	text: height = 0.05
39.2072 	EXP 	text: height = 0.05
39.2072 	EXP 	text: text = 'choose left'
39.2072 	EXP 	text: autoDraw = True
39.2072 	EXP 	image: autoDraw = True
39.2072 	EXP 	image_2: autoDraw = True
39.7459 	DATA 	Keypress: left
39.7568 	EXP 	text: autoDraw = False
39.7568 	EXP 	image: autoDraw = False
39.7568 	EXP 	image_2: autoDraw = False
39.7568 	EXP 	fb_2: foreColor = <psychopy.colors.Color: green, alpha=1.0>
39.7568 	EXP 	fb_2: height = 0.1
39.7568 	EXP 	fb_2: height = 0.1
39.7568 	EXP 	fb_2: height = 0.1
39.7568 	EXP 	fb_2: text = 'Correct! 1.00\n5 cleared \n trial 0'
39.7568 	EXP 	fb_2: autoDraw = True
40.7568 	EXP 	fb_2: autoDraw = False
40.7568 	EXP 	fb_2: autoDraw = False
40.7568 	EXP 	text_2: autoDraw = True
44.0769 	DATA 	Mouse: Left button down, pos=(574,329)
44.1597 	DATA 	Mouse:  Left button up, pos=(574,329)
44.4262 	DATA 	Keypress: escape
44.5254 	EXP 	untitled: status = STOPPED
44.5403 	EXP 	text_2: autoDraw = False
44.5432 	EXP 	untitled: status = STOPPED
44.5532 	INFO 	saved data to 'C:\\Users\\mattp\\Documents\\GitHub\\Rhodes_Experiment\\data/567769_untitled_2025-07-03_13h51.46.495.csv'
44.5541 	INFO 	saved data to C:\Users\mattp\Documents\GitHub\Rhodes_Experiment\data/567769_untitled_2025-07-03_13h51.46.495.psydat
44.5962 	DEBUG 	Saving data for untitled ExperimentHandler
44.5980 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
44.6177 	WARNING 	Stopping key buffers but this could be dangerous ifother keyboards rely on the same.
